title,abstractText,source,word_count
fermi problembased learning artificial intelligence effective develop united arab emirates cycle three students twentyfirst century skills,new learning approaches strategies crucial employed produce students twentyfirstcentury skills reallife problems solving creative educational models artificial intelligence education enable face new global challenges thus study employed fermi problembased learning artificial intelligence fpblai model develop twentyfirst century skills teaching science creative thinking critical thinking communication skills collaboration skills among cycle three students united arab emirates also examined effectiveness strategy male female students study used quasiexperiment design instrument research pre posttest using twentyfirst century skills prepared researchers participants purposively selected according certain criterion divided experimental group consisting 25 grade ninth students ramah primary secondary school taught science units using fermi problemsolving artificial intelligence model 6weeks whereas control group consisted 25 grade ninth students taught units using traditional methods data analysed using ttest determine effectiveness strategy developing twentyfirst century skills determine variation effectiveness strategy male female students findings revealed effectiveness fermi problembased learning artificial intelligence model developing twentyfirst century skills teaching science among united arab emirates cycle three students findings also demonstrated significant differences effectiveness strategy amongst male female students thus fermi problembased learning artificial intelligence model considered effective approach teaching science provide interactive learning environment improving students twentyfirst century skills especially creative critical thinking skills communication collaboration skills problemsolving skills addition positive results model help teachers integrate fermi problemsolving artificial intelligence teaching practice order achieve objectives teaching science twentyfirst century,book_chapter.json,219
artificial intelligence marine biology,artificial intelligence ai emerged recent times advancing research marine science unprecedented rate oceanographic forecasting marine species monitoring coral reef assessment aienabled marine robotics applications powerful tool come handy marine scientists paper aims demonstrate various examples ai applications marine science computer vision instance used marine species monitoring well automated identification classification machine learning algorithms monitor marine mammal populations tracking behavioral patterns much even two examples computer vision machine learning provide immense insight help scientists understand better research conserve ocean life ai algorithms analyze underwater images assess coral reef health classify coral species thus ai provides scientists important information regarding reef biodiversity also ai predict integrated environmental data certain coral stressors sea surface temperature currents dissolved oxygen harmful algae robotics powered ai paved way autonomous underwater vehicles auvs identify species collect data scientist sends instructions robot applications ai offers advances marine science oceanography like never seen ai demonstrated immense potential marine science also faces certain limitations also discussed chapter,book_chapter.json,157
decoding life,newage research science including biological sciences driven well challenged flood biological data needs proper handling order able harness advantage data research fact research biological sciences including genetics become dataintensive higher throughput studies cases assays order derive meaningful insights studying small components larger system greater data give better insights biological phenomenon need appropriate support allied disciplines mathematics computer science physics bioinformatics however integration driven largely artificial intelligence ai machine learning ml providing complex algorithms processing biological data disciplines genetics genomics allied sciences provided theoretical foundations plant breeding developing crop varieties unprecedented challenges food security climate change sustainability safeguarding ecosystem services necessitated appropriate technologies including climateresilient varieties add sustainability intensive agriculture since progress plant breeding recent times largely driven genomics molecular markers well multiomics technologies imperative create institutional mechanisms mainstreaming effective use ai ai genetics genomics crop breeding platforms crop genetics breeding science progressed beyond imagination mendelian ratios predictive analysis touched every aspect human existence origin evolution life evolutionary trends plant human health well understanding genomic basis biological diversity synteny relationships structural functional comparative genomics precise manipulation genes gene editing phenomenal growth outstanding discoveries genetics crop breeding witnessed huge data information need toolkits interpretation using statistical techniques aiml algorithms data mining examine historical data precisely forecast upcoming events chapter throws light basics aspects applied genetics plant breeding,book_chapter.json,215
ai healthcare,news realm artificial intelligence penetrated effectively every realm science technology many discrete fields term artificial intelligence name suggests intelligence normally expectedly associated living beings particularly human species remastered alternate intelligence sorts delegated computers andor robots penetration ai postmodern world fathomed fact applications found even fundamentals eventually evolved technology sphere assertion employment recent robotic customer support chat found every tech world web portals ai redefining health system globally today saving lives improving quality well chapter provides brief introduction various applications ai healthcare,book_chapter.json,81
exploring artificial intelligence biologists lens,integration artificial intelligence technology biological science potential make significant contributions reshape experimental exploratory analytical research various domains biological field chapter aims provide overview artificial intelligence different algorithms techniques associated additionally explore advancements impact fields including healthcare medical diagnostics computer vision lastly discuss emerging research areas challenges need addressed better understanding field,book_chapter.json,51
application elements dual system education higher educational institutions,need implement state policy countrys transition innovative path development implies significant changes system higher education date potential employers educational institutions come consensus modern labor market needs highly qualified specialists new formation ready challenges arise front increasingly competitive environment serious problem inconsistency interests production universities graduates higher educational institutions regarding employment career growth gap needs production relevant competencies university graduates offer competencies university forms accordance state educational standard therefore article discusses solution resulting problems use elements dual learning system definition continuity university school specialty computer science,book_chapter.json,85
implementing machine learning analysis data,machine learning subdivision computer science artificial intelligence deals use algorithms data mimic way human brain works later improving accuracy machine learning field examination understand build algorithms learn pull data increase quality performance set tasks part artificial intelligence machine learning vital part upcoming field data science even though using algorithms quantitative methods tuned make predictions classifications data mining projects methods make drive decision within application businesses machine learning neural networks deep learning subfields artificial intelligence machine learning ml type artificial intelligence allows applications become precise predicting outputs without programmed ml uses previous data input predict new outputs recommending previous searches mainly common use machine learning main uses spam filtering malware threat alert fraud detection malware threat alert predictive maintenance bpa machine learning principal gives firms view trends business operational patterns user behaviour also encourages development new products leading companies like google uber facebook makes machine learning important part companies machine learning become supreme selling proposition many companies,book_chapter.json,156
applying data analytics time series forecasting thorough ethereum price prediction,finance combined technology introduce newer advances facilities domain one technological advance cryptocurrency works blockchain technology proved new topic research computer science however currencies volatile nature forecasting really challenging dozens cryptocurrencies use around world chapter uses time seriesbased forecasting model prediction future price ethereum since handles logistic growth piecewise linearity data model independent depend past historical data contain seasonality model suitable real use cases seasonal fitting using naïve model time series analysis facebook prophet module fbprophet fbprophet model achieves better accuracy compared models chapter aims drawing better statistical model exploratory data analysis eda basis several trends year 2016 2020 analysis carried chapter help understanding various trends related ethereum price prediction,book_chapter.json,109
use information security methods techniques education software engineers,paper brings information activities information security methods techniques used education software engineers subotica techcollege applied sciences serbia objective paper outline information security domains covered curriculum subotica techcollege applied sciences domains integrated various undergraduate postgraduate courses offered subotica tech education system incorporates innovative techniques hackathonbased learning collaborative team projects introduce new approaches methodologies second chapter briefly describes isses project crucial developing masters program information security information bsc msc study programs subotica tech presented competition information security conducted within isses project described following section provides information new approach computer science education hbl hackathon based learning main characteristics hbl outlined along hackathon process examples academia industry presented next chapter offers details testing implementation methods prevent threats defined owasp top 10 document methods techniques mandatory students creating projects,book_chapter.json,124
quantum computerssecurity threats solutions,article discusses potential quantum computers revolutionize many areas science technology including cryptography traditional security relies encryption algorithms safeguard data authentication processes quantum computers pose threat security ability perform mathematical operations much faster classical computers potentially breaking encryption algorithms rsa elliptic curve cryptography ecc bruteforce attacks cryptanalytic attacks two main approaches attackers exploit vulnerabilities weaknesses system network quantum computers may increase efficacy level poses significant risk security article also highlights need quantumresistant encryption algorithms address potential security threats discusses blockchain potential alternative approach increasing security systems,book_chapter.json,85
building inclusive ethical cultures stem,science technology engineering mathematics stem fields central educational system term started national science foundation smet changed stem later date due phonetic reasons term widely used virginia tech university began offering stem education degree 2005 friedman 2005 term stem covers broad spectrum different disciplines general stem used umbrella term natural sciences engineering mathematics technologyrelated fields variations usage example us national science foundation nsf characterizes stem including chemistry computers information technology engineering geoscience life sciences mathematical sciences physics astronomy psychology social sciences educational research stem education gonzalez kuezi 2012 whereas approach considers social sciences central importance stem stem workforce spalterroth 2004 united kingdom stem seen include fields medicine dentistry architecture exclude social sciences education united kingdom house lords science technology committee 2012,book_chapter.json,120
embedding moral reasoning teamwork training computer science electrical engineering,fall 2018 fall 2019 designed highly interactive 4class period ethics teamwork minimodule embedded upperlevel design course electrical computer engineering university alabama birmingham uab first two class periods covered ethical principles moral theories pillars morality honesty fairness reciprocity class students watched segments video lectures harvards michael sandel emory universitys frans de waal small group discussions followed video lectures student teams led teamwork demonstrations via inclass games last two class periods strong student engagement observed previously fall 2016 spring 2017 instigated prosocial software design development uab computer science capstone course requires team project three seven student teams developed prosocial app concepts additionally 2019 2021 led uab ethics action art app design challenge encourages college students nationwide develop prosocial app concepts artworks class projects fall 2021 students three different institutions submitted awardwinning entries urge faculty leadership encourage prosocial approach software design research developing moral reasoning algorithms needed authors interdisciplinary research detecting cyberbullying nastiness social media history collaboration university outreach projects computer science engineering education research also described,book_chapter.json,164
travel air iq tool air qualityaware tourists,article introduces travel air iq web solution designed european tourists integrating advanced decision support systems realtime air quality data beyond conventional platforms serves tourists aids tourism departments supports public administration study explores travel air iqs capabilities highlighting potential empower tourists assist resource management enable proactive responses challenges leveraging data computer science principles addresses varied needs enhancing tourist experience efficiently managing resources integration advanced systems contributes sustainability adaptability tourism practices research aligns conferences focus advancing internet data web technologies showcasing innovations reshape tourism towards comprehensive usercentric solutions,book_chapter.json,86
role artificial intelligence machine learning autoimmune disorders,immune system organism responds threats outside body autoimmunity immunology system organisms immune responses healthy cells tissues typical body parts therefore disorder known autoimmune illness results inappropriate immune reaction healthy bodily function science developing computers intelligence mimics exceeds humans known artificial intelligence ai programs ai capabilities contextualize analyze data deliver information automatically initiate operations without need human intervention furthermore ai attained machine learning branch ai applies learning make everbetter judgments using algorithms discover patterns acquire insights data automatically chapter present role ai machine learning analyze autoimmunity behaves conditions like autoimmune diseases moreover also discussed impact employing machine learning techniques optimize precision medicine patients,book_chapter.json,102
digital financial assets objects remote digital investment transactions evolution worldwide experience,chapter monograph contains study digital financial assets dfa authors consider digital assets certain segment digital rights argued digital rights attributed russian legislator one heterogeneity rights property turn belong general category property russian legislator way certifying certain rights also considers dfa addition understanding certain segment objects civil rightsrequirements ocr authors explore dual understanding category dfa specific time advancement russian legislation building digital economy modern russia impossible without deep computer algorithmization procedures interaction financial market participants including internet investment segment according authors within period 10 years total replacement documentary nondocumentary securities digital analogues addition period final transition remote internet format conducting transactions securities financial instruments authors suggest abandoning investment technology dfa since technology significantly variable compared securities whole package different securities may appear inside one dfa issuers types securities hybrid options combinations possible dfa utilitarian digital rights authors concluded legal nature dfa determined innovative way fixing fact ownership volume obligations corporate rights known civil law participants civil turnover digital technologies distributed registry functioning information systems counterparties interact remotely carry fixation understanding category dfa special objects civil law previously unknown civil science controversial,book_chapter.json,180
introduction,achieving optimal state one fundamental issues universe due limited resources accessible humans optimization become vital matter application range increasing day day mathematics computer science civil engineering industries mechanics economics discuss part important applications kaveh advances metaheuristic algorithms optimal design structures 2021 type critical issues goal obtain best decision state among several different states today metaheuristic algorithms considered one important methods solving optimization problems order optimize structural skeletons include nonlinear nonconvex modes often associated several local optima metaheuristic algorithms face problems cause stagnation optimization process one important premature convergence falling trap local optima,book_chapter.json,92
pla future education,context ai age integration innovation cloud computing data science advanced technologies higher education resulted creation smart learning offers good chance completely implement adaptive individualized learning system paper aidriven studentcentered begins specific needs learning examines natural language processingbased humancomputer interaction technologies design personalized learning assistant pla systems collect analyze massive volumes educational data analyze quantitative information learning status learning behavior characteristics learning impacts aid developing comprehensive personalized learning model also smartly build tailored study plans learning programs propose learning materials implement adaptive customized learning system based learning impact feedback research explains concept digital tutoring proposed framework pla system,book_chapter.json,97
play code learn fostering computational thinking primary aged learners interactive play,computer science becoming compulsory area curriculum across world experts agree importance developing understanding computational thinking young age research augmented reality education also gaining momentum demonstrated many benefits including positive effects students learning outcomes motivation byteeds play code learn series science technology engineering mathematics stem kits utilise new approach teaching computer science unpluggedtodigital methodology alongside innovative augmented reality technologies study conducted examine impact first play code learn kitdinosaur stepsin new zealand classrooms unplugged approach proven advantageous learners highlights significant shift knowledge retention understanding computer science concepts skills literacy engaging kit moreover use playbased methodology increased motivation learning,book_chapter.json,96
dealing covid19 using deep learning computer vision,computer vision cv interdisciplinary field computer science investigating computers may extract highlevel information digital pictures videos chapter investigates cv combats problems brought covid19 pandemic introducing new strategies boosting performance existing techniques numerous deep learning techniques used including convolutional neural networks cnns generative adversarial networks gans multilayer perceptrons mlps deep belief networks dbns encouraging community working cv research called upon provide assistance combating covid19 pandemic,book_chapter.json,64
antitrust law coordination albased pricing technologies,price core element commercial transactions important parameter competition one antitrust laws aims ensure market prices form laws supply demand whims monopolists cartelists innovations computer data science brought pricing technologies rely advanced analytics machine learning ml techniques could strengthen existing bargaining power disparities part supporting price coordination among competitors existing research establishes theoretical framework competitive harm coordination showing pricing technologies lead nearcartel price levels avoiding anticartel prohibitions contribution builds framework taking account date empirical gametheoretic computer science literature pricing technologies produce taxonomy technologies employ comparative approach identify legal effects various pricing technologies granular level eu us antitrust law contribution supports greater understanding economists policymakers regarding analysis treatment aibased pricing technologies,book_chapter.json,109
biointelligent computing optimization techniques developing computerized solutions,bioinspired computing field study lois lee knits together subfields related connectionism social behavior emergence often closely related field artificial intelligence many pursuits linked machine learning relies heavily fields biology computer science mathematics briefly use computers model living phenomena simultaneously study life improve usage computer biologically inspired computation major subset natural computation areas research areas study encompassed canon biologically inspired computing biological counterparts genetic algorithms evolution biodegradability prediction biodegradation cellular automata life emergent system ants termites bees wasps neural networks artificial immune systems rendering patterning animal skins bird feathers mollusk shells bacterial colonies linder mayer systems plant structures communication networks protocol epidemiology spared disease intra membrane molecular processes living cells excitable media forest fires wave heart conditions axons sensor networks sensory organs optimization techniques takes bottomup decentralized approach often involves methods specifying set simple rules set simple organisms adhere rules method iteratively applying rules example training virtual insect investigate unknown terrain finding food includes six simple rules adopted several generations rules application usually case forms complex behavior get built upon complexity end results something markedly complex quite often completely counterintuitive original rules would expected produce reason technologyoriented solutions like neural network models algorithms techniques came existence accurate measurements analysis used refine statistical inference extrapolation system complexity increases rules nature inspired computing principle simple rules yet used millions years produced remarkably complex optimization techniques techniques developing software applications along optimization techniques discussed chapter,book_chapter.json,231
quantum computation quantum information quantum key distribution,advanced kind computing known quantum computing makes use laws quantum physics generate unmatched processing capacity using less energy traditional computers quantum computing integrates physics mathematics computer science information theory reach exponential speed efficiency conventional computers modifying behavior microscopic particles like electrons atoms photons chapter gives overview key ideas quantum computing begins brief history classical computing drawbacks exploring quantum computing functions quantum properties superposition entanglement interference give power study investigates architecture hardware software design types algorithms uniquely required quantum computers order understand possibility viable quantum computer emphasizes several ways quantum computing influence variety industries including artificial intelligence traffic optimization health cyber security chapter ends summary benefits drawbacks quantum computers well current state promising topic smallscale quantum computers built crucial understand background constraints conventional computing order fully grasp potential advantages disadvantages new technology,book_chapter.json,131
data science,data science simplest definition come study data realworld data raw data science uses tools techniques extract meaningful information raw data incorporates different fields statistics mathematics computer engineering machine learning data miming artificial intelligence analyze large amount data nowadays various applications available automatically capture store large amount data online system payment portals organizations overwhelmed huge data want make inferences enhance business productivity also give users better experience data science helping reveal gaps uncovering new patterns take health medicine finance ecommerce data science broader term consider multiple challenges capturing cleaning transforming data finally make inferences whereas data mining mainly extracting knowledge unknown patterns huge amount data hence also called knowledge discovery process hand machine learning automated technique uses complex algorithms data processing providing trained model output say technique train model given data make predictions artificial intelligence goes one step ahead uses machine learning algorithm make intelligent systems work techniques made data processing faster much efficient different expertise required field data science showing strong growth,book_chapter.json,162
probability encounters nomadic lévy walk unit disk graphs,random walks including nomadic lévy walk play crucial role various computer science domains networking distributed systems optimization nomadic lévy walk variant homesick lévy walk holds promise potential candidate message ferry routing schemes approach combines homing behavior characteristic homesick lévy walk base relocation strategy employed lévy walks delaytolerant network dtn routing encounter probability critical factor paper present simulation results highlight impact base relocation nomadic lévy walk encounter probability additionally conduct thorough comparisons encounter probabilities using unitdisk graphs varying diameters investigate efficacy nomadic lévy walk approach,book_chapter.json,84
tomorrows jobs artificial intelligence,according james brown executive director stem education coalition washington dc stem future economy work future claim supported data us bureau labor statistics bls anticipated 2012 2022 employment professions related stem science technology engineering mathematics increase 9 million represents increase employment roughly 1 million jobs 2012 levels article examines roughly 100 professions list compiled group made representatives various federal agencies giving readers overview stem work articles introduction provides succinct overview subjects computer science engineering mathematics life physical sciences second half report contains information stem professions highest employment well predicted job vacancies growth benefits difficulties stem job covered third part get ready profession stem field covered fourth section articles conclusion includes list references additional information,book_chapter.json,113
persona analytics,personas represent distinct user customer groups design humancomputer interaction marketing persona analytics refers creating datadriven personas often employing data science machine learning algorithms address customer analytics use cases persona analytics various customer segments become salient observable approachable managers decision managers without losing objectivity quantitative data chapter discuss definition persona analytics reasons existence potential use cases persona analytics future directions employing personas web social media analytics,book_chapter.json,65
axiomatic analysis preprocessing methodologies using machine learning text mining social media perspective internet things,despite behemoth utilization social media platforms various aspects provides opportunities analyze study social behavior users text minings role explored fully text mining way discover interesting patterns data motive text mining utilize discovered patterns elucidate contemporary behavior predict future outcomes multiple disciplines participate crawling text discover required textual patterns mathematical modeling computer science data mining warehousing name purpose embeddings also playing key role umbrella machine learning iot internet things coping flawlessly individual level predict behavior terms security privacy analysis prediction chapter explaining role strategies social media text analysis finding knowledgeable patterns illustrate deliberate areas social media reachable amazing variety field text mining using iotenabled services terms machine learning also described outcomes provide baseline future iot research based machine learning emerging applications,book_chapter.json,120
digital image spatial feature learning mapping using geospatial artificial intelligence case study,recent trends geospatialartificial intelligence geoai provided enormous opportunities challenges active earth research theoretical advances big data computer hardware robust data processing platforms enable creation training deployment geoai prototypes quickly driving forces behind rapid development automation geospatial studies artificial intelligence particularly computer vision techniques recent intelligent systems including research industry made significant strides recent years besides attention spatial contexts ancestries topography geospatial science geoai defined study intelligent computer programs simulate human perception spatial cognition realization spatial occurrences evolution extend information solve problems human natural ecosystem contexts study usefulness manual survey based experience still technology serves consoling job fast systematic approach evaluating spatial feature using application geoai geoaibased technique played pivotal role spread accurate measurementbased information besides case study location indian institute technology dhanbad iitdhn jharkhand campus included multiple areas roadways buildings vegetation water tanks etc utilized geoai feature discrimination spot linked map terrain dilemmas reconnaissance 1250000 levels also critical development future shape prediction,book_chapter.json,152
role humanmachine interaction hmi system medical devices,today expansion population increase various diseases seen phenomenon grows risk contracting unknown diseases world therefore recent years attention paid development new methods diagnosis treatment patients referred efforts made develop new medicines diagnostic tools using tools new technologies artificial intelligence patients data great accuracy collected analyzed huge transformation field treatment tacked place design intelligent medical devices high impact faster recognition treatment patients hand making relationship patients medical devices positive effect treatment patients patients feel relaxed comfortable treatment put effort treatment smart medical device friendly user interface patient positive role treatment patients patient experience part user experience describes interaction patients medical devices concept patient experiences experience illness also way healthcare examined role humanmachine interaction hmi systems ignored field treatment field treatment hmi refers facilitating communication humans machines goal designing system based hmi important encourage patients seek treatment give hope life treatment period according age conditions example patients age important criterion considered design humancomputer interaction system also gender patients plays role communicating patients medical devices hand role artificial intelligence designing humancomputer interaction systems ignored type system prevent disease checking patients condition predicting patients condition treatment period based patients personality also decide using decisionmaking systems also recommender systems use intelligent medical devices treat patients according predictions made accurate diagnosis medical devices according physical mental conditions patient important point affects hmi systems actually hmi system able identify patients mental states using powerful sensors facial image processing order userfriendly interface medical system chapter various factors solutions play role design hmi system examined,book_chapter.json,246
introduction humanmachine interface,humanmachine interface hmi quite omnipresent today due innumerable advantages various fields basic everyday vending machines massive complex industrial operations goal make machines userfriendly automatic may operated singlebutton press opposed done manually incredibly helpful significant healthcare life sciences areas allowing lucid coherent communication human machine providing efficient patient monitoring systems keeping track crucial factors like blood pressure oxygen levels ecg monitors etc aid speeding recovery patients another regular execution hmi medical systems display monitors hospitals interfaces medical equipment touch screen devices etc portraying accurate levels patients daily health status one main advantages hmi potential bridge communication gaps even physicians could treat patients pandemics like covid provided us systems interconnect monitors hospitals feed single wide range computers consistently updated patients doses medicine timings treatment plan etc capability software hardware able transmit appropriate information end user uncomplicated way makes hmi personalized handier entire population chapter introduced hmi along origins history highlighted significant uses various industries applications areas medicine manufacturing automation processing biomedical engineering robotic surgery etc also highlighted illuminating function hmis ai play demonstrate consistent support multitude fields,book_chapter.json,175
dew computing state art opportunities research challenges,dew computing emerging paradigm extends edge computing concept leveraging resources available surrounding environment chapter presents stateoftheart review dew computing including definition characteristics architecture authors also discuss opportunities challenges dew computing provide comprehensive survey recent research efforts area specifically highlight potential dew computing address challenges resourceconstrained devices increase data privacy security improve network efficiency however several research challenges need addressed including resource management security privacy interoperability discuss future research directions potential applications dew computing various domains healthcare smart cities internet things iot summary dew computing potential revolutionize way perceive utilize computing resources opens new research frontier computer science engineering,book_chapter.json,98
using ensemble learning random forest techniques solve complex problems,branch computer science artificial intelligence known machine learning used program machines learn algorithms machine learning software programs methods used find hidden patterns data predict outcomes improve performance based past performance technique used machine learning called ensemble learning combines several models classifiers experts carefully constructed solve particular computational intelligence problem ensemble refers collaborative effort create single impact ensemble predict events accurately perform better general single contributor random forest technique ensemble learning many decision trees combined create forest chapter covers fundamentals ensemble learning using random forest implementation realworld examples developing model,book_chapter.json,89
unleashing potential positive impacts generative ai learning teaching,generative artificial intelligence anchored large language models llms significantly altering educational landscape chapter examines impact generative ai education illustrating capability create personalized content transform learning environments despite concerns academic dishonesty facilitated llms chapter argues regressive stance advocates constructive integration ai educational practices drawing theories learning chapter elucidates pedagogical implications generative ai describes specific use cases language learning computer science mathematics highlighting potential limitations emerging technology chapter posits generative ai merely disruptive force revolutionary tool poised redefine methodologies teaching learning,book_chapter.json,79
merging artificial intelligence ai virtual reality vr healthcare,digitalization impacts lives billions people world increases opportunity every individual explore experience different perspectives life digitalization possible continuous innovation inventions information technology sector growing unprecedented pace innovations limited impact sector like retail healthcare life science manufacturing concise name sector feel somewhere using innovations increase productivity efficiency user experience ux fast delivery easy collaboration marketing sales places innovations give fruitful results ux field always demand attracts consumer toward product since nothing constant technology ever evolving latest innovation changes way people think ux innovations popularly known virtual reality vr augmented reality ar mixed reality vr also called computergenerated reality vr ar headmounted displays altering way see cooperate world influencing virtually every industry innovations permitting threedimensional 3d vivid show comprehension life systems time conceivable clinical applications widely coming influence feature clinical consideration learning gross life systems careful method understand explicit preprocedural arranging intraemployable direction symptomatic restorative methodologies recovery torment executives brain science fda starting affirm methodologies clinical use vr changes way experience image 3d ai known decision making capability mimic human decision absence humans basis images generated vr ai diagnose disease much faster way help medical professionals appropriate recommendations chapter sum utilization ai vr healthcare set experiences current utility future utilizations advancements portrayed,book_chapter.json,200
yolo models fresh fruit classification digital videos,identifying food freshness important part long historical actions humans fruit freshness tell us information quality foods advancement machine learning computer science broadly employed factories markets instead manual classification recognition freshness food rapidly replaced computers robots book chapter authors conduct research work fruit freshness detection make use yolov6 yolov7 yolov8 project implement fruit classifications based variety digital images improve efficiency accuracy classification incredibly classification output showcase result fruit fresheness classification namely fresh rotten etc also compare results different deep learning models discover architecture best one terms speed accuracy end book chapter authors made use majority vote method combine results different models get better accuracy recall scores generate final result authors trained three models individually also propose majority vote get better performance fresh fruit detection compared previous work method higher accuracy much faster speed one uses clustering method generate final result easy researchers change backbone get better result future,book_chapter.json,147
artificial intelligence applications ai turbulent times,artificial intelligence ai one active research areas computer science attracted attention researchers different fields due potential bring significant transformations various spheres life covid19 pandemic accompanying social economic turmoil highlighted importance ai chapter authors discuss prospects ai times turbulence special focus applications theoretical context ai used different industries including healthcare finance manufacturing retail education discuss challenges opportunities associated use also address ethical legal social issues related ai highlight importance responsible equitable approach implementation,book_chapter.json,72
introduction artificial intelligence,subfield computer science called artificial intelligence ai aims build intelligent machines think act like people ai entails developing computer programs algorithms autonomy reason behave learn used number sectors including retail robotics healthcare finance ai technologies potential transform numerous sectors improve accuracy efficiency wide range tasks ai help automate streamline processes improve customer service optimize pricing strategies data analysis manage predict inventory detect fraud optimize marketing campaigns,book_chapter.json,66
codeflex 20 experience competitive programming logical functional paradigms,work presents design implementation codeflex webbased platform repository programming problems enables learning practice competitive programming multiple programming language paradigms codeflex programming platform performs automatic evaluation submitted solutions diverse set programming languages real time considering specificities requirements different programming paradigms prepared analyze detect plagiarism tournament submissions use codeflex platform real context allowed test validation functionalities particular several programming tournaments organized haskell prolog programming languagesfunctional logic programming tournaments respectively within scope programming curricular units computer science undergraduate degree findings suggest codeflex valuable contribution enhancing programming skills providing efficient evaluation system educational professional settings,book_chapter.json,91
secure data sharing iot using blockchain,people today see blockchain technology gave rise bitcoin cryptocurrencies many people invest however blockchain much theory behind cryptocurrencies integration blockchain technologies technologies open may new doors opportunities one integration blockchain technologies iot leading discussion chapter along theory blockchain evolution next big thing computer science within next decade blockchain revolutionize business models among industries provide new pathways database management might even influence peoples lives decisions chapter explores various benefits blockchain iot integration along issues challan ages examples,book_chapter.json,76
medical data analytics roles challenges analytical tools,foreseeing trends facilitating better decisionmaking data analytics diverse field data analytics uses mathematics computer science statistics make use data beyond analytics data used number industries including social security commercial marketing advertising fraud detection transportation education internet site search prediction framing techniques focus healthcare industry chapter starts presenting data analytics several subtypes including descriptive diagnostic predictive viewpoint analytics furthermore description fundamental abilities statistical mathematical database access necessary manage wealth healthcare data offered patient preventative care patient management public health management medication development healthcare fraud detection among applications data analytics covered part examining improve standard care healthcare industry,book_chapter.json,96
application machine learning image processing healthcare sector,artificial intelligence ai science simulate intelligent machines like computers digital assistants mimic human intelligence ai many subsets like deep learning nlp ml robotics ml uses statistical methods identify past human behaviour patterns make decision fed system hence increase depth data prediction decisionmaking improve late 1970s british company developed ct scan device obtain clear tomographic image diagnostic technique nobel prize since ip found special applications medical field chapter attempts give overview challenging useful application machine learning image processing led elimination human errors achieving perfect precise decisionmaking compassion caring human touch never replaced patient care intervention machine learning image processing gives superior insights better decisions improved health care,book_chapter.json,106
